dataset_row,text,class
22461,"""@sniffsockslad: Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks",1
22462,@FrankieJGrande fugly queer white trash,2
22463,""" bitch plz whatever """,1
22464,S/o to the homie @BlakkHoodie_562 niggah stay making bomb food when we high af,1
22465,"RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green, dance a jig &amp; sing a lively tune w/ me!
http:&#8230;",0
22466,"some guy said I was wearing leggings and laughed and called me a fag. they're JEGGINGS, asshole.",1
22467,RT @queenc_nt: &#8220;@_100d: 90% of niggas goofy and act like bitches&#8221; YOU AINT LYIN,1
22468,"Yaz bitch yaz, http://t.co/EOmRMqWNqT",1
22469,@zimm16 pussy!!!!!,1
22470,"Summer is over, so all you half naked hoes are gonna have to find a personality now. &#128129;",1
22471,"""Will shank a bitch for ceviche""",1
22472,@Smokee_SMB damn I just got called a hoe,1
22473,@deadgrl_666 she can just fuckin call the venue about it and they'll cancel the lost tickets and reprint new ones what a dumb bitch,1
22474,"I mean if she a cunt, then she a cunt. It happens.",1
22475,Trust none bitch I don't,1
22476,RT @chaniiyyaa: Wayne really treat nicki like that's his bitch &#128564;&#128525;&#128553;....,1
22477,Video: Charlie Baker makes final push for votes http://t.co/9ArtP5ymbS,0
22478,@SuckMyBenjamin &#128514;&#128514;dem hoes twatchin right nie dey need uh answer,1
22479,"I know that karma too real, so I hope you doing cool.. but still stupid ass bitch, I ain't fuckin' w you.",1
22480,@StunningVisual yes hoe. You ALWAYS had the camera!,1
22481,So now he wanna LIE !? &#128514;&#128557; he's a fuccing joke &#9995;&#128564; ajay gotta whole bitch but oml trynna argue wit me &amp; shit like FIR WHAT BOI !?,1
22482,I'm at home throwing up taking care of my kid. Yet I'm a hoe? Oh. Oh okay.,1
22483,Dat nicca had Jordan cleats!,1
22484,"""@KissMySmilee: Don't got time for bitches to be actin iffy.""",1
22485,#BangBangBirdGang ya bitch you!!! 56 -fruit loop,1
22486,on my way to fuck your bitch http://t.co/xiDFePYYiE,1
22487,"RT @BarryClerjuste: Basic bitch tweet shit like ""no one to talk to"" 3 times a day &#128514;",1
22488,yeah I'm small den a hoe http://t.co/VV3qdTo7MG,1
22489,RT @King_Shawn_6: &#8220;@white_thunduh: Dez is caked up with some bitch or something cause hes not playing like Dez Bryant&#8221;&#128514;&#128514;&#128514;&#128557;&#128557; God dammit Patr&#8230;,1
22490,RT @CurrenSy_Spitta: Fuckin hoe ass Click it or ticket.....25 dollars n shit,1
22491,@ashley_smith20 colored contacts,0
22492,"Unk just said ""bitches hit the bottle and they pussy start snappin"" lmao",1
22493,Being single and not texting no bitches late night almost wacker than coming home after the club drunk and fuckin your girlfriend,1
22494,I start Garfield Monday .. Yeahhhhhh lil bitch &#128526;&#128526;&#128526;&#128526;,1
22495,And these hoes ain't as good as they look..I need to take my own advice doee cause If that pusxy good then I'm good &#128569;,1
22496,@T_FLYE lmaoooo I know Taylor in Brazil eating that overseas pussy,1
22497,RT @bodmonting: Instead of worry bout who that bitch fucking why don't you get you some money,1
22498,@laser_beam26 text me fag,1
22499,"@RacistNegro69 @MrMooncricket fuck you, punk ass racist lil dick bitch. I've reported you fool.",1
22500,"@JunDishes elissa would call me trash, vile, etc.!",0
22501,I really hope you and Cameron don't get back together you can do so much better than that ... &#8212; dont call her a hoe http://t.co/npX7GLtMst,1
22502,@iamadamg_ fuckin bitches talkin shit bout to get hit.,1
22503,Hungry then a hoe,1
22504,&#8220;@TeeLaydee: @JustKarahn @what_iDO yasss when a bitch get paid tho &#128514;&#128514;&#8221; as long as she dnt act crazy,1
22505,RT @CuhCuhCuh: if a bitch tell you she got cheated on more than 3times its somethin wrong with that hoe cuh,1
22506,RT @_ayeeexo: Fxck outta here hoe &#9996;,1
22507,#RuinAComedian @midnight Charlie Lapdance,0
22508,@carolinebakkk those were bumblebees....,0
22509,Have you hugged a wacko-bird today?,0
22510,That restaurant has the best noodles in the city,0
22511,"RT @minhazmerchant: Sonia never criticises Kejriwal. Kejriwal, who trashes every other leader, never criticises Sonia. Touching.",0
22512,"@RenoConfession one time at band camp, I stuck a flute in my pussy 
-Spanish springs",1
22513,"Like #Buddha gives a SHIT about #Obama or some other fuckin' NAZI FUCK #socialist #retard with a fuckin' #iphone. DON""T MAKE ME LAUGH&gt;",1
22514,"glenladen got life flight to osu and they are saving him, don't mess with the birds #RESPECT",0
22515,We don't love these hoes,1
22516,@GossipCop Julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining!,2
22517,"Everyone tells me the exact same thing but I won't listen, coon",2
22518,"&#8220;@MalikHasanImani: @1Bcarter negro, you wear a size 5...I'm in a 12&#8221;I'm at a 6 now still growing",1
22519,&#8220;@Leslieeeixta: @Vikyfdez15 fuck up bitch &#128530;&#8221; get out mi house &#127969;&#128074;&#128581;&#128514;,1
22520,I got 99 problems but a pussy ass bitch ain't one ;),1
22521,This hoe in here 6months pregnant man take yo ass home,1
22522,&#8220;@_DEROOO: &#8220;@ViriDoesItt: How I lose this sweet..&#8221;you ain't lose it you hide it lmfao Viri tryna smoke that hoe to his self&#8221; &#128514;&#128514;&#128514; Boy...,1
22523,RT @AP: Lifelong Yankee fan puts aside rooting interest and returns lost Red Sox World Series ring to rightful owner: http://t.co/GDLcpWDNoo,0
22524,"Don't get your main bitch and side bitch confused, there's a big difference.",1
22525,@kieffer_jason @hunterbuch66 @sbsylvester but yo scary ass don't want to see me tho stfu talking am u know where I be at pussy boy,1
22526,"Feel like i aint did this in a while , let me warm up 
Eat that pussy for a half an hour got her goin nuts",1
22527,RT @Taste_My_Lips57 Say dat shit again RT @ThoughtsOfRandy: Bad bitches hate broke niggaz. + but you knew that already..,1
22528,@_xpriceless_ bitch u forcin it talkin about my family and shit watch out,1
22529,Just straight ignorant bitches #WhereTheyHeadsAt,1
22530,"@UptownRaised Shame that your mama didn't teach you not to call women ""bitch"". Well, we all ain't that fortunate, I guess.",1
22531,The ghetto hoes love feeling a nigga abs ya heard me,1
22532,"Ohh &amp; btw @Leslieeeixta when you get a call from 24 blame @KimberlyyAye , bitch keeps signing up people bc she wants gym buddies lol",1
22533,"RT @RealTimeWWII: 6000 people/day now being deported from Warsaw ghetto, packed into cattle cars for rail trip to Treblinka death camp. htt&#8230;",0
22534,@Korrect973 don't pay dem bitches and they dirty ass chucks no mind bro,1
22535,Speak to my face you fake bitches.,1
22536,@kiela_g_3 Home fag. Didn't feel like puttin up with your shit today,1
22537,I can't with these second class bitches,1
22538,Photo: Me and my bitch http://t.co/0jeLcx0nKU,1
22539,@thejournalist44 At least 3. Late tho. Cuz adrenaline and emotion gonna carry them bitches until halftime.,1
22540,Word up doe! GM RT @shik702 Good morning....it's a celebration bitches!,1
22541,@m_gast faggot,1
22542,@WyattNuckels just smokin that Cali smoke and fuckin your bitch wbu,1
22543,She got every niggah lookin like dam,2
22544,Leave a nicca traumatized,1
22545,RT @_ConnerJay: Ho ho ho bitches Merry 4 months-ish until Christmas. http://t.co/4JCiu8vHzV,1
22546,RT @hoes: Emma Watson #TheOscars2014 &#128515;&#128515; http://t.co/INeOGli7G9,0
22547,my right ear is throbbing harder than a virgins pussy,1
22548,@AtBlackface @MrMooncricket @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 fuck u bitch,1
22549,"U can't stay the same &amp; expect change. U can't truly expect a good man if he call himself nigga, nigger.It means the same; A No Good Person!",1
22550,"RT @kendra_kay25: @WhiteyPants11 you're a fag for using that emoji. Anyways, you are one of my best friends &amp; there is never a dull moment &#8230;",1
22551,"This whole game, I've been trying to figure out why the Dutch are wearing yellow. SMH.",0
22552,"#metal only, honkies!",0
22553,"Difference between ""niggers"" and ""niggas"". #Tupac my OG &#128175; https://t.co/L2Fm9cFgFW",1
22554,It's Friday bitch!! http://t.co/9Taj2OUsCc,1
22555,"Is you ready bitch , cause my hair laid. Yours? @__baabyshaay http://t.co/n0gu5j7dqx",1
22556,Like I can't have niggas thinkin ho-tep talk time is apart of my party sets.,1
22557,Beat ya bitch pussy up every time I see her like a bully .. Then send her outta town wit 4 cookies,1
22558,@xiibyte just watched your video good stuff thought I'd let you in on the new boss boon says old character but will be surprise. It's Argus,0
22559,"Pornographic-oo-oo
Don't make you no hoe-oo",1
22560,do bitches still love sosa? lmfaoooooooooooo,1
22561,Where would me life be without God and @levimitchell.....seriously I'd probably be living In a trash can haha!&#128514;,0
22562,"@teenagesleuth .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",2
22563,@DaniellaParella no I wuz just making a general statement. I've never called u a bitch,1
22564,RT @JaredFayne_54: And apparently I sound like a country hick. Perks of being from Kentucky,1
22565,RT @dre_snipes: Am I the only one Tht see these hoes pattern. They stop tweet for 3 to 4 weeks and come bac with the same love tweets bout &#8230;,1
22566,RT @HiImAnAsshole: &#8220;@Victoria_Finae: Chief keef is trash.&#8221;I'm glad someone said it,1
22567,@creoleblood @HighClassCapri @verkannt__ like what u bitches wantttt (dmx voice)&#128553;&#128553;&#128553;,1
22568,"RT @StevStiffler: what does ""forever"" mean to some of you bitches? lol 3 months?",1
22569,RT @_TJL0326: &#8220;@JNH_54: When the pussy so wet you hear that shit smacking &gt;&gt;&gt;&gt;&gt; &#128049;&#128166;&#128166;&#128553;&#128525;&#128588;&#8221; &#10071;&#65039;,1
22570,@BRIdifferent bishhhhhh waasup where this bitch up,1
22571,I wouldn't fuk a lot of u bitches .. #RealTalk,1
22572,Researchers study hate speech to better counter it,0
22573,RT @ClicquotSuave: bunch of rappers boutta flood the internets w/ trash remixes,0
22574,"Charlie Rangel: Some Republicans 'Believe That Slavery Isn't Over' | Truth Revolt: http://t.co/NpbdPk0Cqz 
Bam, Race Card Vote Democrats out",0
22575,@TheEllenShow stfu trash,1
22576,@ebomb26 cool beaners.,0
22577,Call a negro,1
22578,Screaming like a lil bitch &#128514;,1
22579,Yo bitch like to get cute and go the movies mane my bitch like to get fine and go to the gun range,1
22580,@brianabrazilian oh... my phone is some trash! but you knew that!,0
22581,RT @LaVidaJeannette: I hate when a bitch says she dont care if her nigga broke and he got nothing going for himself.. acting like a fake Ri&#8230;,1
22582,WashPost Describes Charlie Crist's Bizarre Obsession With Fan Between Legs To Stop Sweat When Asked/Answering Questions! DoG,0
22583,@edouglas528 Sorry bout your Yanks Earl....who uya like in the WS?,0
22584,@youngblackbitch raspy ass voice annoying bitch???,1
22585,RT @jimjefferies: I'm never watching brave heart again! You cunts don't want freedom,1
22586,"always okay to bring your ho to the barbershop though, they usually cool af",1
22587,@moodym0lly back Atcha bitch!,1
22588,"ion sell vics no mo
ion drink lean no mo
bitch ion even smoke tree no mo",1
22589,Luke Bryan is such a faggot tool,1
22590,But why did this bitch just follow me...don't even like u @_graceexo,1
22591,Am I really going to sit here and cry like a bitch....,1
22592,RT @lilbrownbear330: about to rock this bitch with @weare_golden with our beautiful angelic voices #Gaffeoke,1
22593,Can u say hoe hoe hoe? Ewww she was nasty. I was so mean to her on the daily. I'll spare the details lol.,1
22594,I reported him for making homophobic jokes at work,0
22595,Kyles a bitch,1
22596,"I'm too nice to people , but when I finally decide to say something , I'm a bitch . wonderful .",1
22597,&#8220;@koleworld4: &#128541; http://t.co/61zY8Cc47j&#8221;bitches swear they emojis&#128553;&#128514;,1
22598,This bih stay in this ghetto ass neighborhood,1
22599,Leap tall hoes in a single bound.,1
22600,"""That girl is plain looking borderline ugly &amp; chunky"". Hey at least she's got a nice smile &amp; a great personality.",1
22601,@Mijo_LGI you're such a bitch,1
22602,@_tiffnasty bitches will great valuable pussy always make you use protection. Too many nasty dick niggas out here,1
22603,@Princesslexii16 Damn you just called yourself a bitch bruh ? Lol &#9995;,1
22604,I got some yard work i need done....you got me? RT @MidCityAce: Control your excitement sir... &#8220;@11wdNICK: Lets gooooo Teena bitch!!!&#8221;,1
22605,RT @TrakkBoiDelf: RT @49ant: when you tryna get bitches on LinkedIn http://t.co/UW3R0sNjvk,1
22606,@PerezHilton \the whole bunch of the trash needs 2 jus go away. they r jus trash!!!,1
22607,smh RT @DailyMail: NYC cops leave Ebola doctor's apt dump gloves and masks in public trash can http://t.co/aTkLOIqFZZ http://t.co/HVBhWjrKen,0
22608,"RT @WillMcAvoyACN: An ad for the Haitian charity ""Water Is Life"" mocks people who use #FirstWorldProblems hashtag through juxtaposition. ...",0
22609,"How do you go to sleep at night bitch, if I'm not the one sleeping with youuu!!&#128266;",1
22610,dat mean u ugly hoe if only getting fuck doggie style &#128553;&#128553;&#128514; #plies hot nigga http://t.co/VsOqnUoh5V,1
22611,U oversteppin u boundires as a sideline hoe,1
22612,RT @deviledlegs: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl&#8230;,0
22613,RT @EastSideKris: Lebron a bitch.....Drake performed with a torn ACL at the MTV Awards....,1
22614,@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot,2
22615,RT @NuteIla: when I die on flappy bird http://t.co/HKNUTfDVJZ,0
22616,RT @constantini_c: Who wants to be @ImFlyinJryan's 600 follower? Follow bitches! #cruze2014 #Pittsburgh,1
22617,@cubvn_ girls that want to hold on to they hoes and act like they can't show off they boyfriends,1
22618,So many bitches think they're so much hotter than they are,1
22619,"RT @LeMarquand: &#8252;&#65039;Muslim group slaughters 43 children in Nigerian school, children burned alive, shot &amp; slit throats tried 2escape..
 http:&#8230;",0
22620,"RT @tbhjust: ""what are you twelve""

yeah on a scale of one to ten

bitch",1
22621,RT @iEatLightSkins_: you bitches make everything a relationship goal.,1
22622,"He be like ""bitch dontouch my braids""",1
22623,I love a bitch with racks of her own,1
22624,"niggas get a fresh cut, snapback to match the shoes and shirt.....and don't even say waddup to the pretty bitch next to em in da bus",1
22625,RT @SportsCenter: Derek Jeter leaves baseball as one of the greatest Yankees ever. (via @ESPNMag) http://t.co/MSUwxc3tYx,0
22626,Then Zerah the Cushite came against them with an army of one million men and 300 chariots. They came as far as Mare&#8230; http://t.co/LpbeB04j4r,0
